,Date,maxtemp,mintemp,pressure,humidity,mean wind speed,weather,cloud
435,23.10.2019,34.0,27.0,757.4,94.0,4.125,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
436,22.10.2019,33.0,27.0,750.5,94.0,2.74,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
437,21.10.2019,34.0,27.0,751.3,94.0,2.5952380952380953,Haze,"Scattered clouds (40-50%) 540 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 2700 m"
438,20.10.2019,32.0,25.0,752.0,94.0,3.8958333333333335,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
439,19.10.2019,29.0,24.0,755.9,94.0,3.306122448979592,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 2700 m"
440,18.10.2019,30.0,24.0,756.6,94.0,1.7959183673469388,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
441,17.10.2019,35.0,28.0,754.3,94.0,1.2,Haze,Few clouds (10-30%) 600 m
442,16.10.2019,31.0,21.0,756.6,83.0,1.8541666666666667,Haze,No Significant Clouds
443,15.10.2019,30.0,18.0,758.6,94.0,1.2653061224489797,Haze,No Significant Clouds
444,14.10.2019,27.0,23.0,755.1,94.0,5.914893617021277,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
445,13.10.2019,32.0,19.0,760.2,55.0,1.8125,Haze,No Significant Clouds
446,12.10.2019,23.0,21.0,756.5,94.0,3.2291666666666665,Light rain,"Scattered clouds (40-50%) 450 m, overcast (100%) 2700 m"
447,11.10.2019,26.0,13.0,759.3,88.0,1.3333333333333333,Haze,No Significant Clouds
448,10.10.2019,27.0,17.0,759.3,77.0,0.40425531914893614,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
449,09.10.2019,26.0,15.0,760.1,94.0,0.6875,Mist,No Significant Clouds
450,08.10.2019,22.0,10.0,760.8,88.0,1.8571428571428572,Mist,No Significant Clouds
451,07.10.2019,24.0,11.0,761.6,88.0,1.851063829787234,Mist,No Significant Clouds
452,06.10.2019,19.0,11.0,762.4,94.0,2.4583333333333335,Haze,No Significant Clouds
453,05.10.2019,29.0,18.0,760.8,73.0,2.163265306122449,Haze,"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 3000 m"
454,04.10.2019,25.0,13.0,762.4,68.0,2.7083333333333335,Haze,No Significant Clouds
455,03.10.2019,25.0,13.0,762.4,82.0,1.625,Haze,No Significant Clouds
456,02.10.2019,36.0,18.0,757.9,57.0,1.9791666666666667,Haze,No Significant Clouds
457,01.10.2019,32.0,24.0,757.9,89.0,1.9166666666666667,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
458,30.09.2019,33.0,22.0,757.4,61.0,1.702127659574468,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
459,29.09.2019,38.0,27.0,754.3,89.0,2.9791666666666665,Haze,No Significant Clouds
460,28.09.2019,35.0,25.0,755.9,79.0,4.020833333333333,Haze,Few clouds (10-30%) 600 m
461,27.09.2019,34.0,26.0,755.9,94.0,3.5,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
462,26.09.2019,37.0,25.0,758.7,94.0,4.166666666666667,Haze,Few clouds (10-30%) 600 m
463,25.09.2019,37.0,25.0,757.4,89.0,4.479166666666667,Haze,Few clouds (10-30%) 600 m
464,24.09.2019,38.0,20.0,754.3,89.0,4.645833333333333,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
465,23.09.2019,37.0,29.0,752.8,89.0,5.73469387755102,Haze,No Significant Clouds
466,22.09.2019,35.0,22.0,755.9,94.0,1.5106382978723405,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
467,21.09.2019,33.0,27.0,748.2,89.0,3.9375,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
468,20.09.2019,34.0,26.0,743.7,94.0,2.5918367346938775,Haze,"Scattered clouds (40-50%) 540 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 2700 m"
469,19.09.2019,37.0,29.0,749.8,94.0,4.291666666666667,Haze,Broken clouds (60-90%) 540 m
470,18.09.2019,31.0,28.0,749.8,89.0,2.0444444444444443,Haze,"Scattered clouds (40-50%) 540 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 2700 m"
471,17.09.2019,31.0,26.0,751.3,94.0,1.8297872340425532,Light rain,"Scattered clouds (40-50%) 450 m, few clouds (10-30%) 750 m, cumulonimbus clouds , overcast (100%) 2400 m"
472,16.09.2019,33.0,27.0,748.2,89.0,3.1020408163265305,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
473,15.09.2019,32.0,28.0,749.8,84.0,5.0,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
474,14.09.2019,34.0,26.0,749.8,94.0,3.88,Haze,"Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 3000 m"
475,13.09.2019,32.0,28.0,751.3,94.0,4.25531914893617,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 2700 m"
476,12.09.2019,35.0,28.0,749.8,89.0,3.2083333333333335,Haze,"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 3000 m"
477,11.09.2019,36.0,27.0,749.0,89.0,2.0625,Haze,"Few clouds (10-30%) 540 m, scattered clouds (40-50%) 3000 m"
478,10.09.2019,34.0,29.0,749.8,94.0,2.3125,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
479,09.09.2019,35.0,27.0,755.1,89.0,3.5625,Haze,"Scattered clouds (40-50%) 540 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m"
480,08.09.2019,34.0,27.0,756.6,94.0,2.7551020408163267,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
481,07.09.2019,31.0,26.0,750.5,94.0,2.4468085106382977,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
482,06.09.2019,35.0,28.0,751.3,94.0,3.1914893617021276,Haze,Few clouds (10-30%) 600 m
483,05.09.2019,33.0,26.0,752.8,89.0,2.7755102040816326,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
484,04.09.2019,29.0,24.0,755.1,94.0,3.7291666666666665,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 2700 m"
485,03.09.2019,32.0,24.0,756.6,94.0,1.3541666666666667,Haze,Few clouds (10-30%) 600 m
486,02.09.2019,36.0,28.0,753.6,94.0,0.9148936170212766,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
487,01.09.2019,30.0,19.0,757.4,83.0,1.4166666666666667,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
488,31.08.2019,30.0,20.0,757.9,88.0,1.75,Haze,No Significant Clouds
489,30.08.2019,29.0,21.0,757.9,94.0,1.9791666666666667,Haze,Few clouds (10-30%) 600 m
490,29.08.2019,33.0,22.0,760.9,58.0,2.558139534883721,Haze,No Significant Clouds
491,28.08.2019,27.0,21.0,757.8,94.0,1.7872340425531914,Haze,"Scattered clouds (40-50%) 450 m, overcast (100%) 2700 m"
492,27.08.2019,26.0,14.0,758.6,88.0,1.163265306122449,Haze,No Significant Clouds
493,26.08.2019,27.0,13.0,759.3,94.0,1.625,Haze,No Significant Clouds
494,25.08.2019,21.0,15.0,760.1,100.0,0.7551020408163265,Mist,Vertical visibility
495,24.08.2019,22.0,9.0,760.1,82.0,1.125,Mist,No Significant Clouds
496,23.08.2019,25.0,12.0,760.8,88.0,1.7916666666666667,Haze,No Significant Clouds
497,22.08.2019,22.0,11.0,758.6,94.0,2.2708333333333335,Haze,No Significant Clouds
498,21.08.2019,30.0,16.0,763.1,77.0,2.3541666666666665,Haze,No Significant Clouds
499,20.08.2019,27.0,14.0,762.4,77.0,2.4489795918367347,Haze,No Significant Clouds
500,19.08.2019,25.0,13.0,762.4,82.0,1.375,Haze,No Significant Clouds
501,18.08.2019,36.0,24.0,757.4,69.0,3.3958333333333335,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
502,17.08.2019,35.0,24.0,757.9,89.0,2.8125,Haze,Few clouds (10-30%) 3000 m
503,16.08.2019,32.0,22.0,758.7,83.0,1.7659574468085106,Haze,Few clouds (10-30%) 600 m
504,15.08.2019,36.0,27.0,754.3,62.0,3.8125,Haze,No Significant Clouds
505,14.08.2019,35.0,22.0,756.6,56.0,3.723404255319149,Haze,Few clouds (10-30%) 600 m
506,13.08.2019,34.0,26.0,754.3,89.0,3.0416666666666665,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
507,12.08.2019,34.0,24.0,757.4,74.0,3.1458333333333335,Haze,Few clouds (10-30%) 600 m
508,11.08.2019,36.0,25.0,755.1,83.0,2.875,Haze,Few clouds (10-30%) 600 m
509,10.08.2019,34.0,21.0,755.1,94.0,2.893617021276596,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
510,09.08.2019,36.0,29.0,752.8,89.0,5.72,Haze,Scattered clouds (40-50%) 600 m
511,08.08.2019,36.0,27.0,755.9,89.0,1.8478260869565217,Haze,Few clouds (10-30%) 600 m
512,07.08.2019,33.0,27.0,746.7,84.0,3.5416666666666665,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
513,06.08.2019,36.0,26.0,743.7,94.0,2.574468085106383,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
514,05.08.2019,37.0,28.0,749.8,89.0,3.857142857142857,Haze,Scattered clouds (40-50%) 600 m
515,04.08.2019,29.0,27.0,749.0,94.0,1.9565217391304348,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
516,03.08.2019,30.0,27.0,751.3,94.0,1.4791666666666667,Haze,"Scattered clouds (40-50%) 450 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 2700 m"
517,02.08.2019,34.0,27.0,747.5,89.0,3.2448979591836733,Haze,"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 3000 m"
518,01.08.2019,33.0,28.0,750.5,84.0,4.791666666666667,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 2700 m"
519,31.07.2019,35.0,26.0,750.5,89.0,2.847826086956522,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
520,30.07.2019,29.0,26.0,752.0,94.0,1.9333333333333333,Light rain,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 2700 m"
521,29.07.2019,35.0,28.0,748.2,89.0,3.1875,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
522,28.07.2019,31.0,26.0,747.5,89.0,2.3958333333333335,Haze,"Scattered clouds (40-50%) 540 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m"
523,27.07.2019,35.0,29.0,749.0,94.0,2.74468085106383,Haze,"Few clouds (10-30%) 540 m, scattered clouds (40-50%) 750 m, few clouds (10-30%) 900 m, cumulonimbus clouds , scattered clouds (40-50%) 3000 m"
524,26.07.2019,34.0,24.0,755.1,89.0,2.98,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
525,25.07.2019,34.0,27.0,753.6,94.0,2.872340425531915,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
526,24.07.2019,29.0,25.0,753.6,94.0,3.4375,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
527,23.07.2019,34.0,28.0,753.6,89.0,2.3125,Haze,Few clouds (10-30%) 600 m
528,22.07.2019,34.0,26.0,753.6,89.0,2.4893617021276597,Haze,Few clouds (10-30%) 600 m
529,21.07.2019,27.0,24.0,757.4,94.0,2.784313725490196,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 2700 m"
530,20.07.2019,32.0,24.0,756.6,94.0,1.0625,Haze,Few clouds (10-30%) 600 m
531,19.07.2019,36.0,28.0,752.8,94.0,1.2291666666666667,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
532,18.07.2019,31.0,19.0,757.9,83.0,2.0638297872340425,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
533,17.07.2019,30.0,19.0,758.6,88.0,1.5416666666666667,Haze,Few clouds (10-30%) 3000 m
534,16.07.2019,29.0,20.0,757.9,94.0,1.2291666666666667,Haze,No Significant Clouds
535,15.07.2019,31.0,21.0,760.2,83.0,2.723404255319149,Haze,Scattered clouds (40-50%) 3000 m
536,14.07.2019,29.0,20.0,759.3,94.0,1.18,Mist,No Significant Clouds
537,13.07.2019,28.0,14.0,759.3,94.0,1.125,Haze,No Significant Clouds
538,12.07.2019,26.0,16.0,759.3,94.0,1.5,Haze,No Significant Clouds
539,11.07.2019,23.0,14.0,759.3,94.0,1.3191489361702127,Haze,No Significant Clouds
540,10.07.2019,21.0,11.0,760.1,88.0,1.48,Mist,No Significant Clouds
541,09.07.2019,26.0,11.0,760.8,88.0,1.7916666666666667,Haze,No Significant Clouds
542,08.07.2019,22.0,11.0,758.6,88.0,1.6382978723404256,Haze,No Significant Clouds
543,07.07.2019,29.0,16.0,762.4,77.0,2.4791666666666665,Haze,No Significant Clouds
544,06.07.2019,28.0,14.0,761.6,68.0,2.2916666666666665,Haze,No Significant Clouds
545,05.07.2019,27.0,13.0,760.8,82.0,1.2765957446808511,Haze,No Significant Clouds
546,04.07.2019,37.0,23.0,757.4,89.0,1.5714285714285714,Haze,No Significant Clouds
547,03.07.2019,35.0,25.0,757.9,89.0,2.8333333333333335,Haze,Few clouds (10-30%) 600 m
548,02.07.2019,34.0,22.0,757.9,94.0,1.4318181818181819,Haze,Few clouds (10-30%) 600 m
549,01.07.2019,36.0,26.0,755.1,70.0,4.479166666666667,Haze,No Significant Clouds
550,30.06.2019,37.0,22.0,755.1,88.0,3.4583333333333335,Haze,Few clouds (10-30%) 600 m
551,29.06.2019,36.0,25.0,756.6,94.0,3.6458333333333335,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
552,28.06.2019,36.0,26.0,755.1,94.0,3.5208333333333335,Haze,Few clouds (10-30%) 600 m
553,27.06.2019,38.0,24.0,752.8,79.0,4.918367346938775,Haze,Few clouds (10-30%) 600 m
554,26.06.2019,35.0,20.0,753.6,94.0,3.816326530612245,Haze,"Scattered clouds (40-50%) 540 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 2700 m"
555,25.06.2019,36.0,21.0,752.0,94.0,5.3125,Haze,Scattered clouds (40-50%) 600 m
556,24.06.2019,37.0,28.0,754.3,84.0,4.4375,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
557,23.06.2019,37.0,28.0,748.2,79.0,3.7708333333333335,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
558,22.06.2019,36.0,26.0,744.4,94.0,4.612244897959184,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
559,21.06.2019,35.0,24.0,750.5,94.0,2.625,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
560,20.06.2019,31.0,28.0,748.2,94.0,1.9583333333333333,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 750 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m"
561,19.06.2019,32.0,27.0,751.3,94.0,2.7083333333333335,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 2700 m"
562,18.06.2019,34.0,27.0,746.7,94.0,3.2244897959183674,Haze,"Few clouds (10-30%) 540 m, scattered clouds (40-50%) 3000 m"
563,17.06.2019,36.0,28.0,750.5,84.0,4.979166666666667,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
564,16.06.2019,32.0,26.0,749.0,94.0,1.9375,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
565,15.06.2019,32.0,25.0,752.8,94.0,2.18,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 2700 m"
566,14.06.2019,32.0,27.0,748.2,94.0,2.2916666666666665,Haze,"Scattered clouds (40-50%) 540 m, few clouds (10-30%) 750 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m"
567,13.06.2019,30.0,26.0,748.2,94.0,3.6041666666666665,Light rain,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 2700 m"
568,12.06.2019,35.0,27.0,749.0,94.0,3.0833333333333335,Haze,Scattered clouds (40-50%) 540 m
569,11.06.2019,34.0,26.0,755.1,94.0,2.125,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
570,10.06.2019,35.0,28.0,752.0,89.0,2.625,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
571,09.06.2019,32.0,27.0,754.3,94.0,4.166666666666667,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
572,08.06.2019,35.0,28.0,754.3,89.0,2.3541666666666665,Haze,Few clouds (10-30%) 600 m
573,07.06.2019,33.0,26.0,752.8,89.0,3.122448979591837,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
574,06.06.2019,29.0,23.0,757.4,94.0,3.4489795918367347,Haze,"Scattered clouds (40-50%) 450 m, overcast (100%) 2700 m"
575,05.06.2019,32.0,25.0,757.4,94.0,1.9183673469387754,Haze,Few clouds (10-30%) 600 m
576,04.06.2019,36.0,27.0,752.0,89.0,1.4042553191489362,Haze,Few clouds (10-30%) 600 m
577,03.06.2019,31.0,20.0,757.4,78.0,2.5208333333333335,Haze,Few clouds (10-30%) 600 m
578,02.06.2019,30.0,18.0,757.3,94.0,1.04,Haze,No Significant Clouds
579,01.06.2019,29.0,19.0,759.3,94.0,1.2765957446808511,Haze,No Significant Clouds
580,31.05.2019,32.0,20.0,759.3,83.0,2.6444444444444444,Haze,No Significant Clouds
581,30.05.2019,29.0,19.0,759.3,83.0,1.2340425531914894,Mist,No Significant Clouds
582,29.05.2019,28.0,16.0,760.8,83.0,1.6458333333333333,Haze,No Significant Clouds
583,28.05.2019,27.0,16.0,762.4,94.0,0.9166666666666666,Haze,Few clouds (10-30%) 600 m
584,27.05.2019,26.0,15.0,758.6,94.0,0.7708333333333334,Haze,No Significant Clouds
585,26.05.2019,21.0,11.0,760.1,94.0,1.66,Mist,No Significant Clouds
586,25.05.2019,26.0,13.0,760.1,88.0,0.6458333333333334,Mist,No Significant Clouds
587,24.05.2019,25.0,11.0,758.6,88.0,0.7083333333333334,Haze,No Significant Clouds
588,23.05.2019,28.0,19.0,762.4,78.0,1.9795918367346939,Haze,No Significant Clouds
589,22.05.2019,30.0,15.0,760.8,82.0,1.25,Haze,No Significant Clouds
590,21.05.2019,28.0,14.0,757.3,48.0,1.6956521739130435,Haze,No Significant Clouds
591,20.05.2019,37.0,23.0,755.9,19.0,1.8333333333333333,Haze,No Significant Clouds
592,19.05.2019,35.0,23.0,758.7,94.0,2.2653061224489797,Haze,No Significant Clouds
593,18.05.2019,31.0,19.0,758.7,83.0,4.854166666666667,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
594,17.05.2019,35.0,25.0,755.1,84.0,4.75,Haze,No Significant Clouds
595,16.05.2019,39.0,27.0,755.1,89.0,4.4375,Haze,Few clouds (10-30%) 600 m
596,15.05.2019,35.0,24.0,755.1,89.0,3.9361702127659575,Haze,Scattered clouds (40-50%) 600 m
597,14.05.2019,37.0,26.0,755.9,94.0,3.625,Haze,Few clouds (10-30%) 600 m
598,13.05.2019,38.0,26.0,752.0,79.0,3.5833333333333335,Haze,Few clouds (10-30%) 600 m
599,12.05.2019,33.0,22.0,754.3,83.0,2.0425531914893615,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
600,11.05.2019,35.0,21.0,754.3,89.0,3.673469387755102,Haze,"Scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m"
601,10.05.2019,36.0,27.0,754.3,89.0,4.531914893617022,Haze,Few clouds (10-30%) 600 m
602,09.05.2019,36.0,29.0,750.5,89.0,5.125,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
603,08.05.2019,38.0,28.0,746.0,84.0,4.191489361702128,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
604,07.05.2019,39.0,28.0,748.2,89.0,3.0833333333333335,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
605,06.05.2019,29.0,27.0,749.8,94.0,2.0869565217391304,Haze,"Scattered clouds (40-50%) 540 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 2700 m"
606,05.05.2019,33.0,28.0,750.5,84.0,3.0,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
607,04.05.2019,31.0,27.0,747.5,94.0,3.5306122448979593,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
608,03.05.2019,38.0,29.0,749.8,79.0,4.6875,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
609,02.05.2019,35.0,29.0,750.5,94.0,2.8043478260869565,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
610,01.05.2019,31.0,25.0,752.8,89.0,1.7959183673469388,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
611,30.04.2019,34.0,27.0,747.5,94.0,3.5833333333333335,Haze,Few clouds (10-30%) 600 m
612,29.04.2019,31.0,26.0,750.5,94.0,3.938775510204082,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
613,28.04.2019,35.0,28.0,746.7,94.0,3.127659574468085,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
614,27.04.2019,35.0,27.0,754.3,94.0,2.3469387755102042,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
615,26.04.2019,36.0,26.0,752.8,89.0,2.183673469387755,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
616,25.04.2019,34.0,26.0,754.3,94.0,3.3125,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
617,24.04.2019,35.0,29.0,753.6,94.0,2.25531914893617,Haze,"Few clouds (10-30%) 540 m, scattered clouds (40-50%) 3000 m"
618,23.04.2019,34.0,26.0,752.8,89.0,2.8125,Haze,"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 3000 m"
619,22.04.2019,32.0,23.0,757.4,94.0,1.6666666666666667,Haze,"Scattered clouds (40-50%) 480 m, broken clouds (60-90%) 2700 m"
620,21.04.2019,32.0,24.0,758.7,89.0,2.1041666666666665,Haze,Few clouds (10-30%) 600 m
621,20.04.2019,36.0,28.0,754.3,94.0,1.391304347826087,Haze,Few clouds (10-30%) 600 m
622,19.04.2019,29.0,20.0,757.4,78.0,2.4166666666666665,Haze,"Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 3000 m"
623,18.04.2019,30.0,19.0,758.7,94.0,1.1666666666666667,Haze,No Significant Clouds
624,17.04.2019,29.0,20.0,760.1,83.0,1.2391304347826086,Haze,No Significant Clouds
625,16.04.2019,31.0,20.0,759.3,73.0,1.9583333333333333,Haze,No Significant Clouds
626,15.04.2019,29.0,18.0,760.8,94.0,1.06,Mist,No Significant Clouds
627,14.04.2019,28.0,18.0,761.6,69.0,2.6808510638297873,Haze,No Significant Clouds
628,13.04.2019,27.0,18.0,761.6,94.0,0.5957446808510638,Mist,No Significant Clouds
629,12.04.2019,26.0,16.0,758.7,94.0,1.2127659574468086,Haze,No Significant Clouds
630,11.04.2019,24.0,10.0,760.1,94.0,1.2040816326530612,Fog,No Significant Clouds
631,10.04.2019,24.0,13.0,760.1,88.0,2.1458333333333335,Haze,No Significant Clouds
632,09.04.2019,26.0,13.0,760.1,94.0,0.6666666666666666,Haze,No Significant Clouds
633,08.04.2019,28.0,17.0,762.4,83.0,2.4081632653061225,Haze,No Significant Clouds
634,07.04.2019,31.0,16.0,760.1,43.0,1.625,Haze,No Significant Clouds
635,06.04.2019,28.0,18.0,757.3,83.0,2.2291666666666665,Haze,No Significant Clouds
636,05.04.2019,35.0,20.0,755.1,100.0,2.2448979591836733,Haze,No Significant Clouds
637,04.04.2019,34.0,23.0,760.9,89.0,1.8979591836734695,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
638,03.04.2019,30.0,18.0,758.7,74.0,2.9791666666666665,Haze,No Significant Clouds
639,02.04.2019,35.0,25.0,754.3,89.0,5.520833333333333,Haze,Few clouds (10-30%) 600 m
640,01.04.2019,38.0,24.0,755.9,70.0,2.9166666666666665,Haze,No Significant Clouds
641,31.03.2019,37.0,27.0,754.3,94.0,4.204081632653061,Haze,Few clouds (10-30%) 600 m
642,30.03.2019,35.0,23.0,756.6,94.0,3.625,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
643,29.03.2019,37.0,30.0,749.8,79.0,5.479166666666667,Haze,"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 3000 m"
644,28.03.2019,35.0,25.0,753.6,89.0,3.702127659574468,Haze,Few clouds (10-30%) 600 m
645,27.03.2019,36.0,23.0,753.6,89.0,4.041666666666667,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
646,26.03.2019,37.0,27.0,753.6,89.0,5.108695652173913,Haze,Few clouds (10-30%) 3000 m
647,25.03.2019,35.0,28.0,749.8,84.0,3.5208333333333335,Haze,"Scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , scattered clouds (40-50%) 3000 m"
648,24.03.2019,41.0,28.0,748.2,40.0,3.8125,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
649,23.03.2019,33.0,28.0,748.2,84.0,4.875,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
650,22.03.2019,32.0,27.0,749.8,94.0,1.9791666666666667,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
651,21.03.2019,34.0,28.0,750.5,75.0,3.3541666666666665,Haze,"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 3000 m"
652,20.03.2019,33.0,27.0,746.0,89.0,3.75,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
653,19.03.2019,38.0,29.0,748.2,84.0,3.63265306122449,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
654,18.03.2019,33.0,28.0,751.3,89.0,2.723404255319149,Haze,"Scattered clouds (40-50%) 540 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m"
655,17.03.2019,34.0,26.0,753.6,94.0,2.0,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
656,16.03.2019,32.0,27.0,747.5,94.0,4.020408163265306,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
